Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"MK","Macro Indicators","141","Mongolia","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","6.773785","Fc","Calculated data",""
"MK","Macro Indicators","141","Mongolia","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2019","2019","%","4.954553","Fc","Calculated data",""
"MK","Macro Indicators","141","Mongolia","6110","Value US$","22011","Gross National Income","2019","2019","millions","12424.72089","X","International reliable sources",""
"MK","Macro Indicators","141","Mongolia","6119","Value US$ per capita","22011","Gross National Income","2019","2019","US$","3852.427142","X","International reliable sources",""
"MK","Macro Indicators","141","Mongolia","6129","Annual growth US$","22011","Gross National Income","2019","2019","%","5.605581","Fc","Calculated data",""
"MK","Macro Indicators","141","Mongolia","61290","Annual growth US$ per capita","22011","Gross National Income","2019","2019","%","3.806253","Fc","Calculated data",""
"MK","Macro Indicators","273","Montenegro","6110","Value US$","22008","Gross Domestic Product","2019","2019","millions","5542.182456","X","International reliable sources",""
"MK","Macro Indicators","273","Montenegro","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","US$","8825.313988","X","International reliable sources",""
"MK","Macro Indicators","273","Montenegro","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","0.640531","Fc","Calculated data",""
"MK","Macro Indicators","273","Montenegro","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2019","2019","%","0.612005","Fc","Calculated data",""
"MK","Macro Indicators","273","Montenegro","6110","Value US$","22011","Gross National Income","2019","2019","millions","5561.04896","X","International reliable sources",""
"MK","Macro Indicators","273","Montenegro","6119","Value US$ per capita","22011","Gross National Income","2019","2019","US$","8855.356814","X","International reliable sources",""
"MK","Macro Indicators","273","Montenegro","6129","Annual growth US$","22011","Gross National Income","2019","2019","%","-0.193463","Fc","Calculated data",""
"MK","Macro Indicators","273","Montenegro","61290","Annual growth US$ per capita","22011","Gross National Income","2019","2019","%","-0.221753","Fc","Calculated data",""
"MK","Macro Indicators","142","Montserrat","6110","Value US$","22008","Gross Domestic Product","2019","2019","millions","65.52963","X","International reliable sources",""
"MK","Macro Indicators","142","Montserrat","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","US$","13134.822536","X","International reliable sources",""
"MK","Macro Indicators","142","Montserrat","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","4.248173","Fc","Calculated data",""
"MK","Macro Indicators","142","Montserrat","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2019","2019","%","4.331756","Fc","Calculated data",""
"MK","Macro Indicators","142","Montserrat","6110","Value US$","22011","Gross National Income","2019","2019","millions","65.937187","X","International reliable sources",""
"MK","Macro Indicators","142","Montserrat","6119","Value US$ per capita","22011","Gross National Income","2019","2019","US$","13216.513663","X","International reliable sources",""
"MK","Macro Indicators","142","Montserrat","6129","Annual growth US$","22011","Gross National Income","2019","2019","%","4.248173","Fc","Calculated data",""
"MK","Macro Indicators","142","Montserrat","61290","Annual growth US$ per capita","22011","Gross National Income","2019","2019","%","4.331756","Fc","Calculated data",""
"MK","Macro Indicators","143","Morocco","6110","Value US$","22008","Gross Domestic Product","2019","2019","millions","119870.737017","X","International reliable sources",""
"MK","Macro Indicators","143","Morocco","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","US$","3286.671864","X","International reliable sources",""
"MK","Macro Indicators","143","Morocco","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","1.502623","Fc","Calculated data",""
"MK","Macro Indicators","143","Morocco","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2019","2019","%","0.270635","Fc","Calculated data",""
"MK","Macro Indicators","143","Morocco","6110","Value US$","22011","Gross National Income","2019","2019","millions","117528.029133","X","International reliable sources",""
"MK","Macro Indicators","143","Morocco","6119","Value US$ per capita","22011","Gross National Income","2019","2019","US$","3222.438405","X","International reliable sources",""
"MK","Macro Indicators","143","Morocco","6129","Annual growth US$","22011","Gross National Income","2019","2019","%","1.496984","Fc","Calculated data",""
"MK","Macro Indicators","143","Morocco","61290","Annual growth US$ per capita","22011","Gross National Income","2019","2019","%","0.265064","Fc","Calculated data",""
"MK","Macro Indicators","144","Mozambique","6110","Value US$","22008","Gross Domestic Product","2019","2019","millions","15390.031041","X","International reliable sources",""
"MK","Macro Indicators","144","Mozambique","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","US$","506.817256","X","International reliable sources",""
"MK","Macro Indicators","144","Mozambique","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","3.668681","Fc","Calculated data",""
"MK","Macro Indicators","144","Mozambique","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2019","2019","%","0.69842","Fc","Calculated data",""
"MK","Macro Indicators","144","Mozambique","6110","Value US$","22011","Gross National Income","2019","2019","millions","15092.157038","X","International reliable sources",""
"MK","Macro Indicators","144","Mozambique","6119","Value US$ per capita","22011","Gross National Income","2019","2019","US$","497.00781","X","International reliable sources",""
"MK","Macro Indicators","144","Mozambique","6129","Annual growth US$","22011","Gross National Income","2019","2019","%","4.056682","Fc","Calculated data",""
"MK","Macro Indicators","144","Mozambique","61290","Annual growth US$ per capita","22011","Gross National Income","2019","2019","%","1.075304","Fc","Calculated data",""
"MK","Macro Indicators","28","Myanmar","6110","Value US$","22008","Gross Domestic Product","2019","2019","millions","74278.687002","X","International reliable sources",""
"MK","Macro Indicators","28","Myanmar","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","US$","1374.375238","X","International reliable sources",""
"MK","Macro Indicators","28","Myanmar","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","0.89851","Fc","Calculated data",""
"MK","Macro Indicators","28","Myanmar","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2019","2019","%","0.269171","Fc","Calculated data",""
"MK","Macro Indicators","28","Myanmar","6110","Value US$","22011","Gross National Income","2019","2019","millions","73861.202751","X","International reliable sources",""
"MK","Macro Indicators","28","Myanmar","6119","Value US$ per capita","22011","Gross National Income","2019","2019","US$","1366.650546","X","International reliable sources",""
"MK","Macro Indicators","28","Myanmar","6129","Annual growth US$","22011","Gross National Income","2019","2019","%","0.786598","Fc","Calculated data",""
"MK","Macro Indicators","28","Myanmar","61290","Annual growth US$ per capita","22011","Gross National Income","2019","2019","%","0.157957","Fc","Calculated data",""
"MK","Macro Indicators","147","Namibia","6110","Value US$","22008","Gross Domestic Product","2019","2019","millions","12565.519202","X","International reliable sources",""
"MK","Macro Indicators","147","Namibia","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","US$","5037.229138","X","International reliable sources",""
"MK","Macro Indicators","147","Namibia","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","-8.153649","Fc","Calculated data",""
"MK","Macro Indicators","147","Namibia","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2019","2019","%","-9.85576","Fc","Calculated data",""
"MK","Macro Indicators","147","Namibia","6110","Value US$","22011","Gross National Income","2019","2019","millions","12257.770643","X","International reliable sources",""
"MK","Macro Indicators","147","Namibia","6119","Value US$ per capita","22011","Gross National Income","2019","2019","US$","4913.859782","X","International reliable sources",""
"MK","Macro Indicators","147","Namibia","6129","Annual growth US$","22011","Gross National Income","2019","2019","%","-7.608383","Fc","Calculated data",""
"MK","Macro Indicators","147","Namibia","61290","Annual growth US$ per capita","22011","Gross National Income","2019","2019","%","-9.320599","Fc","Calculated data",""
"MK","Macro Indicators","148","Nauru","6110","Value US$","22008","Gross Domestic Product","2019","2019","millions","132.846561","X","International reliable sources",""
"MK","Macro Indicators","148","Nauru","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","US$","12350.926128","X","International reliable sources",""
"MK","Macro Indicators","148","Nauru","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","-3.876207","Fc","Calculated data",""
"MK","Macro Indicators","148","Nauru","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2019","2019","%","-4.644769","Fc","Calculated data",""
"MK","Macro Indicators","148","Nauru","6110","Value US$","22011","Gross National Income","2019","2019","millions","165.547503","X","International reliable sources",""
"MK","Macro Indicators","148","Nauru","6119","Value US$ per capita","22011","Gross National Income","2019","2019","US$","15391.177332","X","International reliable sources",""
"MK","Macro Indicators","148","Nauru","6129","Annual growth US$","22011","Gross National Income","2019","2019","%","5.571642","Fc","Calculated data",""
"MK","Macro Indicators","148","Nauru","61290","Annual growth US$ per capita","22011","Gross National Income","2019","2019","%","4.72754","Fc","Calculated data",""
"MK","Macro Indicators","149","Nepal","6110","Value US$","22008","Gross Domestic Product","2019","2019","millions","34268.254394","X","International reliable sources",""
"MK","Macro Indicators","149","Nepal","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","US$","1197.825921","X","International reliable sources",""
"MK","Macro Indicators","149","Nepal","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","7.993108","Fc","Calculated data",""
